feed_name,raw_column,is_loaded_from_raw?,is_renamed_to?,is_stored?,is_used?,where_used,where_dropped,drop_reason,recommendation,present_in_files_count,present_in_all_files?,null_rate_estimate,example_values,evidence_raw_files,sampling_method
fec_api_schedule_a_json,entity_type,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,0.0,ORG | IND | CAN,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,entity_type_desc,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,0.0,ORGANIZATION | INDIVIDUAL | CANDIDATE,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,fec_election_type_desc,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,0.00032,PRIMARY | GENERAL,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,fec_election_year,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,0.00126,2026 | 2024 | 2025,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,file_number,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,0.0,1919887 | 1933129 | 1928743,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,filing_form,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,0.0,F3,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,image_number,yes,,raw_extractions.payload_json; fec_schedule_a_contributions.*,yes,database/federal_fec.py; webapp/routes/main.py; database/analytics.py,,,Keep full raw payload retention and structured projection tests aligned.,1249,no,0.0,202510159790862035 | 202510159790862030 | 202510159790862038,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,increased_limit,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,1.0,,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,is_individual,yes,,raw_extractions.payload_json; fec_schedule_a_contributions.*,yes,database/federal_fec.py; webapp/routes/main.py; database/analytics.py,,,Keep full raw payload retention and structured projection tests aligned.,1249,no,0.0,False | True,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,line_number,yes,,raw_extractions.payload_json; fec_schedule_a_contributions.*,yes,database/federal_fec.py; webapp/routes/main.py; database/analytics.py,,,Keep full raw payload retention and structured projection tests aligned.,1249,no,0.0,11AI | 13A | 14,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,line_number_label,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,0.0,Contributions From Individuals/Persons Other Than Political Committees | Loans Received from the Candidate | Offsets to Operating Expenditures,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,link_id,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,0.0,4101520251292819260 | 4011620261302505013 | 4121720251298943002,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,load_date,yes,,raw_extractions.payload_json; fec_schedule_a_contributions.*,yes,database/federal_fec.py; webapp/routes/main.py; database/analytics.py,,,Keep full raw payload retention and structured projection tests aligned.,1249,no,0.0,2025-12-06T03:06:06 | 2026-01-24T03:06:22 | 2026-01-14T03:06:11,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,memo_code,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,0.58862,X,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,memo_code_full,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,1.0,,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,memo_text,yes,,raw_extractions.payload_json; fec_schedule_a_contributions.*,yes,database/federal_fec.py; webapp/routes/main.py; database/analytics.py,,,Keep full raw payload retention and structured projection tests aligned.,1249,no,0.27426,TOTAL EARMARKED THROUGH CONDUIT. PAC LIMIT NOT AFFECTED. | NOTE: ABOVE CONTRIBUTION EARMARKED THROUGH THIS ORGANIZATION. | * EARMARKED CONTRIBUTION: SEE BELOW,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,memoed_subtotal,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,0.0,True | False,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_a_json,national_committee_nonfederal_account,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1173,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",1249,no,1.0,,raw_extractions:fec_api:schedules_schedule_a:f13d47ec7c4732c98634b886fd9979289d42d0d1; raw_extractions:fec_api:schedules_schedule_a:98e38b95be9eb31749a3ff52d676d0078676e4d1; raw_extractions:fec_api:schedules_schedule_a:820ee583d6f695a607715fde9236a00e6fc10d61; raw_extractions:fec_api:schedules_schedule_a:2d89850b7d91c9f74db2196f1a07860219e324cf; raw_extractions:fec_api:schedules_schedule_a:440608d0054e46e524ef222748e33c225959c381; raw_extractions:fec_api:schedules_schedule_a:0dbf760a699f91678d9afe0d73835c1ed5efb6b4; raw_extractions:fec_api:schedules_schedule_a:e8bf15e5d29b8fb902a0d383784faa35bd40b3b3; raw_extractions:fec_api:schedules_schedule_a:7e9fecf8d677dc328747fd881afe7f57f6ae2bd0; raw_extractions:fec_api:schedules_schedule_a:a148b4961f4f49fb7b86040027d229540bc1a5d1; raw_extractions:fec_api:schedules_schedule_a:7e66a0eb5ea53b7415394e0025be3f5932b83d09; raw_extractions:fec_api:schedules_schedule_a:bdf26447deaabefd4d04f09125246d74cbae534a; raw_extractions:fec_api:schedules_schedule_a:787025dfaa9b8d636d3580a996170cbef1ecdc2c; ... (+1673 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
